Id, NU_ANO_CENSO, ID_ALUNO, ID_MATRICULA, NU_DIA, NU_MES, NU_ANO, TP_SEXO, TP_COR_RACA, CO_UF_NASC, CO_MUNICIPIO_NASC, CO_UF_END, CO_MUNICIPIO_END, TP_ZONA_RESIDENCIAL, IN_NECESSIDADE_ESPECIAL, IN_REGULAR, IN_EJA, IN_PROFISSIONALIZANTE, TP_ETAPA_ENSINO, ID_TURMA, TP_UNIFICADA, CO_ENTIDADE, TP_DEPENDENCIA, TP_LOCALIZACAO_DIFERENCIADA, IN_EDUCACAO_INDIGENA 
2481,2017,175327033804,249845171,24,8,1969, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2482,2017,175327033715,249845170,10,7,1993, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2483,2017,175327033634,249845169,3,4,1963, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2484,2017,175327033391,249845166,6,12,1995, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2485,2017,175327032662,249845158,30,10,1948, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2486,2017,175327032581,249845157,25,6,1993, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2487,2017,175327032409,249845156,8,1,1967, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2488,2017,175327032310,249845155,5,9,1983, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2489,2017,175327034010,249845173,13,1,1986, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10365482,3,31338753,2,2,1
2490,2017,175327030295,249845131,18,3,1987, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365482,3,31338753,2,2,1
2491,2017,121321374983,249844940,29,10,2002, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365482,3,31338753,2,2,1
2492,2017,122217904301,249845101,27,7,1983, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365482,3,31338753,2,2,1
2493,2017,118290903218,249844907,12,10,1996, M,5,31,3132107,31,3162450,2,0,1,0,0,41,10365482,3,31338753,2,2,1
2494,2017,175327032239,249845154,10,11,1969, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2495,2017,175327032158,249845153,9,12,1958, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2496,2017,175327032077,249845152,23,4,1943, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2497,2017,175327031933,249845149,8,10,1997, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2498,2017,175327031852,249845148,10,5,1981, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2499,2017,175327031771,249845147,19,12,1994, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2500,2017,175327031690,249845146,6,10,1960, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2501,2017,175327031500,249845145,16,11,1956, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2502,2017,175327031429,249845143,4,2,1994, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2503,2017,175327031348,249845142,2,11,1971, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2504,2017,175327031267,249845141,8,2,1960, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2505,2017,144864069823,249845090,29,5,1994, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2506,2017,144864069238,249845084,10,11,1996, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2507,2017,123257987128,249845150,20,4,1976, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2508,2017,124309984168,249844989,6,7,1997, M,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2509,2017,119741894146,249845151,7,12,1963, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2510,2017,110255606205,249844902,27,12,1991, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
1664,2017,122825606552,249844950,14,4,1973, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2511,2017,118234661255,249845144,18,3,1960, F,5,31,3162450,31,3162450,2,0,0,1,0,70,10365498,0,31338753,2,2,1
2512,2017,121026505290,249841854,5,4,2003, F,5,31,3139300,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2513,2017,121026317109,249841852,22,9,2002, F,5,31,3139300,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2514,2017,118276007219,249841863,9,1,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2515,2017,121026169673,249841850,25,5,2003, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2516,2017,118275922908,249841833,16,5,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2200,2017,118280206212,249841865,9,12,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
2517,2017,121026719843,249841856,4,2,2003, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10365337,3,31338770,2,2,1
1897,2017,111387703888,249841796,14,4,2000, F,5,31,3132107,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2155,2017,112142652513,249841798,4,3,2001, F,5,31,3139300,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2518,2017,122222256398,249841988,18,4,1983, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2151,2017,111991677110,249841793,10,4,2001, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2153,2017,117410577362,249841800,4,4,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2158,2017,118167387789,249841906,26,1,1979, F,5,31,3132107,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2159,2017,113878536436,249841806,30,7,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2160,2017,111183251334,249841799,29,8,2001, M,5,31,3139300,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2161,2017,111938163434,249841797,4,2,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2154,2017,116766285841,249841883,23,5,2000, M,5,31,3135209,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
2145,2017,119514794914,249841860,13,6,2002, M,5,31,3139300,31,3162450,2,0,1,0,0,25,10365332,0,31338770,2,2,1
1957,2017,111107726106,249841803,25,6,2000, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1959,2017,112617565091,249841805,19,1,2001, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1961,2017,114009269471,249841808,14,9,2000, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1962,2017,113652185381,249841802,28,8,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1963,2017,111765051907,249841804,8,5,2000, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1907,2017,114954594625,249841740,23,6,1999, M,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
908,2017,114652902815,249841835,20,9,1992, F,5,31,3162450,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1965,2017,112844045528,249841807,14,1,2001, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10365333,0,31338770,2,2,1
1736,2017,113501164911,249841809,18,7,1999, F,5,31,3139300,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1738,2017,118276327981,249841867,4,12,1999, F,5,31,3139300,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
885,2017,112972862430,249841839,7,4,1992, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1734,2017,111765053519,249841738,27,11,1995, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1515,2017,113878508491,249841831,27,7,1997, F,5,31,3139300,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1516,2017,111161134815,249841832,14,1,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1722,2017,112972860810,249841830,10,8,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
2164,2017,112142652947,249841838,18,2,1988, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
1967,2017,111938163353,249841739,25,11,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10365334,0,31338770,2,2,1
2393,2017,118281311729,249830030,10,3,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2394,2017,111258747595,249830014,4,7,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2395,2017,118226175967,249830029,2,2,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2396,2017,119530864891,249830087,22,11,2001, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2397,2017,119518330661,275765378,5,8,2001, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2398,2017,119530839862,249830086,18,9,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2399,2017,119531346452,275764465,6,8,2001, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2400,2017,119531811554,249830065,4,8,2001, M,5,31,3139300,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2401,2017,119530720628,275765365,16,12,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
1859,2017,110654947340,249830011,10,9,1997, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
2008,2017,118289905318,249830033,5,8,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
1953,2017,118222697098,249830027,3,8,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
1954,2017,118306998307,249830035,2,5,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
2002,2017,112746519991,249830018,16,4,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
1955,2017,113447795149,249830021,26,5,1999, F,0,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
2009,2017,118289783530,249830032,5,8,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
1946,2017,118164967318,249830024,24,11,2000, M,5,31,3132107,31,3162450,2,0,1,0,0,26,10364957,0,31356786,2,2,1
1948,2017,118287780364,275765293,18,1,1988, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1861,2017,112919549617,249830019,13,8,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1269,2017,120316853410,249830066,18,6,1985, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1855,2017,113878518705,249830075,24,11,1995, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1479,2017,113909176657,275764423,10,1,1994, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1860,2017,111258787201,249830015,9,1,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
1620,2017,113070449726,249830020,8,5,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10364958,0,31356786,2,2,1
2519,2017,175326899808,249830198,9,5,2003, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2520,2017,110212677917,275765191,22,2,1992, F,0,35,3510500, , ,1,0,1,0,0,41,10364955,0,31356786,2,2,1
2521,2017,120385145267,275765240,8,7,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2522,2017,121245007750,275765176,26,2,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2523,2017,118169229358,275764334,20,2,2000, M,5,31,3162450,31,3139300,2,0,1,0,0,41,10364955,0,31356786,2,2,1
1953,2017,119530897200,275765236,3,8,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2524,2017,120331119896,275765202,9,9,2002, M,5,31,3139300,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2525,2017,120384767485,275765253,2,8,2002, F,5,31,3139300,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2526,2017,112768637997,275765309,7,12,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2527,2017,119414678572,275764376,16,1,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2528,2017,120331152168,275765153,24,7,2002, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2529,2017,120465393623,275765162,21,5,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2530,2017,112897392508,275764382,20,9,1995, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2531,2017,112519794088,249830184,2,5,1997, F,5,31,3164308,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2532,2017,119065850910,275765224,5,7,1981, F,5,31,3162450, , ,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2533,2017,123615256076,275764316,21,12,2002, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
1953,2017,112355818370,275764368,3,8,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2534,2017,111938214101,275765249,16,4,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2535,2017,122030601232,275765216,7,3,2003, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2536,2017,122030599823,275765209,10,6,2001, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2537,2017,119536893702,275765298,6,8,1991, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2538,2017,120453632873,275765306,25,6,2003, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2539,2017,120331246731,275765187,18,12,2002, F,5,31,3139300,31,3162450,2,0,1,0,0,41,10364955,0,31356786,2,2,1
2540,2017,175326898836,249830186,8,2,1991, M,5,31,3132107,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2541,2017,175326896973,249830164,9,11,2001, F,0,31,3139300,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2381,2017,112142651975,249830017,28,1,1990, M,5,31,3132107,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2382,2017,117979577247,249830023,19,8,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
1951,2017,118303817760,249830034,22,11,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2384,2017,118223551259,249830028,14,8,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
1949,2017,110353195943,249830010,13,11,1989, F,5,31,3132107,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2385,2017,114901295453,249830022,20,12,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2386,2017,118169686090,249830026,20,2,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2387,2017,121314889710,249830069,7,10,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2388,2017,119414251862,249830040,22,11,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2215,2017,118165255370,249830025,27,8,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2391,2017,110277792125,249830009,26,1,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2392,2017,112089349025,249830016,17,12,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10364956,0,31356786,2,2,1
2542,2017,121340620960,258879511,21,12,2002, M,5,31,3162450,31,3162450,1,0,1,0,0,41,10759951,3,31361461,2,2,1
2543,2017,119936297937,258879518,27,11,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10759951,3,31361461,2,2,1
2544,2017,175858489787,258879981,27,11,1981, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
2182,2017,175858487067,258879953,15,10,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
2402,2017,121160399750,258879578,8,9,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
2414,2017,122825597030,258879576,31,1,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
2415,2017,118230555914,258879508,18,4,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
2420,2017,118288359603,258879567,19,4,1999, F,4,31,3139300,31,3162450,2,0,1,0,0,25,10759989,0,31361461,2,2,1
1691,2017,121188450149,258877174,24,5,1983, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
1999,2017,112293618985,258875859,10,6,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
1468,2017,114803906075,258875910,19,8,1995, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
991,2017,113727672233,258875892,1,6,1991, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
2003,2017,112821997220,258875870,2,7,1996, F,5,31,3132107,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
2006,2017,118003751747,258875920,10,11,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
1639,2017,111258786906,258875839,2,6,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
2035,2017,110051548568,258875823,13,12,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
1921,2017,110730446378,258875831,6,2,2000, M,5,31,3132107,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
2036,2017,111107672340,258875837,20,7,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
1972,2017,111009936220,258876067,8,12,1997, F,5,31,3139300,31,3162450,2,0,1,0,0,26,10759686,0,31269875,2,2,1
1804,2017,111334288606,258875841,30,8,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1658,2017,117980727184,258875919,16,10,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1641,2017,112746485132,258875867,7,6,1996, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1799,2017,111991675843,258875855,22,10,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1455,2017,111787129402,258875851,29,3,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1814,2017,113350284719,258875884,7,3,1999, M,5,31,3139300,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1795,2017,111183306252,258875838,28,5,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1809,2017,114976669881,258876014,6,2,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
997,2017,118089819361,258875921,12,10,1988, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
2545,2017,119592915996,258876156,15,9,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10759697,3,31269875,2,2,1
2546,2017,111840577702,258875852,29,9,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759697,3,31269875,2,2,1
2547,2017,119593569331,258876158,22,10,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759697,3,31269875,2,2,1
712,2017,118472584843,258876988,18,2,1991, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
2212,2017,122030692106,258877093,18,12,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
2214,2017,122030684340,258877006,14,4,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
1779,2017,122030684502,258877008,30,9,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
2171,2017,119028739989,258877038,8,11,2001, F,5,31,3139300,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
2172,2017,119029855672,272002982,21,10,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,25,10759750,0,31322571,2,2,1
1452,2017,114640285913,272021764,24,7,1994, M,0,31,3132107, , ,1,0,1,0,0,27,10759751,0,31322571,2,2,1
1773,2017,114413844130,258876919,30,10,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1775,2017,118311595460,258876947,17,4,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1778,2017,119010396761,258876979,9,1,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1763,2017,111752352962,258876874,1,11,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1765,2017,112014464579,258876879,9,7,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1764,2017,111752391518,258876875,9,10,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1782,2017,110846623020,258876858,30,9,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
719,2017,111601371372,258876873,25,4,1986, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1762,2017,111601371100,258876872,17,10,1998, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1603,2017,111601329503,258876870,6,8,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1768,2017,113337600866,258876895,31,1,2000, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1356,2017,114675674509,258876921,21,11,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1766,2017,112129956431,258876882,17,5,1999, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1694,2017,113865815854,258877128,28,6,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1770,2017,113865839443,258876906,7,2,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1708,2017,113865841006,258876907,16,10,1995, M,5,31,3132107,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1756,2017,114244335250,258877015,22,2,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1767,2017,112809318840,258876889,27,9,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1783,2017,111072845546,258876862,13,2,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
1120,2017,110921947894,258876859,7,3,1996, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759751,0,31322571,2,2,1
2548,2017,110881278512,258876276,27,9,1999, M,5,31,3132107,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1806,2017,110406639824,258876068,8,10,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1802,2017,110805899536,258875832,16,10,1999, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1810,2017,111916194434,258876020,12,1,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1880,2017,112067202390,258876160,5,5,1997, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1816,2017,114577470739,258875903,15,7,1998, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1803,2017,110859286400,258875833,20,6,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759687,0,31269875,2,2,1
1752,2017,175858429296,258876683,8,9,1977, F,5,31,3162450,31,3162450,2,0,1,0,0,27,10759688,0,31269875,2,2,1
1432,2017,110783855809,258876075,16,1,1990, F,5,31,3132107,31,3162450,2,0,1,0,0,27,10759688,0,31269875,2,2,1
1790,2017,125945260885,258876484,12,7,1987, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759688,0,31269875,2,2,1
1791,2017,125945261695,258876513,21,2,1986, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759688,0,31269875,2,2,1
1262,2017,111991647041,258875854,6,10,1991, M,5,31,3162450,31,3162450,2,0,1,0,0,27,10759688,0,31269875,2,2,1
2549,2017,114826627792,258877049,27,1,2000, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10759782,3,31322571,2,2,1
2550,2017,120668736592,272048426,13,8,1998, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10759782,3,31322571,2,2,1
2551,2017,122030688419,258877045,10,8,2001, M,5,31,3162450,31,3162450,2,0,1,0,0,41,10759782,3,31322571,2,2,1
2552,2017,119611373995,258877039,6,1,2003, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759782,3,31322571,2,2,1
1758,2017,112960221701,258877040,9,12,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759784,3,31322571,2,2,1
2553,2017,111676858902,258877451,17,3,1994, F,5,35,3550308,31,3162450,2,0,1,0,0,41,10759784,3,31322571,2,2,1
2554,2017,121217864309,258877018,12,7,2002, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759784,3,31322571,2,2,1
2555,2017,113985817803,258877033,30,7,1997, F,5,31,3162450,31,3162450,2,0,1,0,0,41,10759784,3,31322571,2,2,1
2556,2017,119028786987,258877025,26,12,2000, F,5,31,3135209,31,3162450,2,0,1,0,0,41,10759784,3,31322571,2,2,1
